episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
sugar_box_yalehand0_black10,0,0.9600244163917684,0.9600244163917684,4.928967514577943,4.928967514577943,0.23993252652057612,0.23993252652057612,0.12962962962962962,0.12962962962962962,0.0,0.0,MODE_1_ACCEPT,full,relative_quality_restart_v1_1_development,0.0,0,0,0,False,0,0.9600244163917684,0,0,0,8.871384896337986,3.743237815797329,12.614622712135315,0.9600244163917684,0.9600244163917702,0.9600244163917684,0.9600244163917762,0.9600244163917684,0.9600244163917684
sugar_box_yalehand0_black10,1,1.016307594197561,1.016307594197561,4.7791035159176065,4.7791035159176065,0.2326374393189049,0.2326374393189049,0.10679611650485436,0.10679611650485436,0.0,0.0,MODE_1_ACCEPT,full,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.016307594197561,0,0,0,9.168590418994427,0.4796357825398445,9.648226201534271,1.016307594197561,1.016307594197557,1.016307594197561,1.0163075941975575,1.016307594197561,1.016307594197561
sugar_box_yalehand0_black10,2,1.1572386640726984,1.0744599459118527,7.572635028697058,8.205212731571331,0.36862110563312966,0.39941375460521417,0.6206896551724138,0.8070175438596491,-0.0827787181608457,0.632577702874273,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.47997899104759045,0,0,0,True,1,1.0744599459118527,0,0,0,8.968888781964779,0.6481842137873173,9.617072995752096,1.1572386640726984,1.111359167030856,1.0744599459118527,1.1572182776125715,1.1130462754760486,1.0744599459118527
sugar_box_yalehand0_black10,3,1.3635528954722749,1.180235677277486,6.646695097614102,6.816161412408309,0.32354815548404653,0.3317974452082023,0.44881889763779526,0.4845360824742268,-0.18331721819478886,0.16946631479420748,MODE_1_ACCEPT,full,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.180235677277486,0,0,0,8.827399928122759,0.5644173361361027,9.391817264258862,1.3635528954722749,1.2706288992670942,1.0960946400165188,1.3634771757385982,1.3635528954722749,1.0960946400165188
sugar_box_yalehand0_black10,4,1.5293485204722175,1.6050805259003418,7.758833406567948,8.070886799589939,0.37768487955829033,0.3928750301883449,0.6206896551724138,0.8070175438596491,0.0757320054281243,0.31205339302199064,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.4901558706096038,0,0,0,True,1,1.5293485204722175,0,0,0,9.28060058504343,0.6410460919141769,9.921646676957607,1.5293485204722175,1.5000109320601211,1.2221381329366168,1.5292149609727983,1.5661174548903312,1.2221381329366168
sugar_box_yalehand0_black10,5,1.601106836489037,1.7243246536021717,6.7147253963564335,7.435794458515939,0.32685973775942595,0.36195997353254944,0.44881889763779526,0.6206896551724138,0.12321781711313462,0.7210690621595051,MODE_1_ACCEPT,full,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.601106836489037,0,0,0,9.014969691634178,0.5033356137573719,9.51830530539155,1.601106836489037,1.6283442033391604,1.2746625067980204,1.6010617404396799,1.601106836489037,1.2746625067980204
sugar_box_yalehand0_black10,6,1.7739241018352652,1.7084773800288031,6.305765078801388,4.9148234523430165,0.3069523470234492,0.23924402115362997,0.42276422764227645,0.12962962962962962,-0.06544672180646205,-1.3909416264583712,MODE_1_ACCEPT,full,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.7084773800288031,0,0,0,8.878922089934349,0.5340203642845154,9.412942454218864,1.7739241018352652,1.8061118647238619,1.3630366139280825,1.7739923942232703,1.7739241018352652,1.3630366139280825
sugar_box_yalehand0_black10,7,1.7069035560893755,1.9638176584112328,6.013510187693355,7.825014901179653,0.2927259488570676,0.38090646565398484,0.375,0.6206896551724138,0.2569141023218573,1.8115047134862978,MODE_1_ACCEPT,full,relative_quality_restart_v1_1_development,0.0,0,0,0,False,1,1.7069035560893755,0,0,0,9.199101943522692,0.47362595796585083,9.672727901488543,1.7069035560893755,1.8450176902541797,1.4289616664084237,1.7069516778087157,1.7069035560893755,1.4289616664084237
sugar_box_yalehand0_black10,8,1.825018842957698,1.668116105213717,8.321130479528932,7.025125594481009,0.4050564045220141,0.34196941408580644,0.8070175438596491,0.4845360824742268,-0.1569027377439809,-1.2960048850479229,MODE_2_UNCERTAINTY_FUSION,full,relative_quality_restart_v1_1_development,0.6,0,0,0,False,1,1.668116105213717,0,0,0,9.00979619473219,0.6631049327552319,9.672901127487421,1.825018842957698,1.8735815122552686,1.5221682144245294,1.8251613710510008,1.730730248642028,1.5221682144245294
sugar_box_yalehand0_black10,9,1.7652438153748364,1.731503841503646,7.9376036871085995,8.697759901678083,0.3863870681911127,0.4233899903188294,0.6538461538461539,0.8070175438596491,-0.03373997387119054,0.7601562145694833,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.47717983727832686,0,0,0,True,1,1.731503841503646,0,0,0,8.634681813418865,0.6069098599255085,9.241591673344374,1.7652438153748364,1.8215704153775185,1.594451333289903,1.765347595518214,1.748433925990861,1.594451333289903
