episode,frame_id,E_obs_cm,E_prior_cm,E_obs_hat_cm,E_prior_hat_cm,e_obs_hat_norm,e_prior_hat_norm,p_obs_risk,p_prior_risk,delta_E_gt_cm,delta_E_hat_cm,selected_mode,policy_variant,policy_version,fusion_alpha,forced_streak_reset,motion_history_reset,restart_zero_velocity_prior,output_uncertain,both_candidates_bad,local_candidate_oracle_cm,is_blackout,recovery_attempted,sam2_cache_hit,quality_wall_ms,transition_wall_ms,policy_wall_ms,error_b1_obs_cm,error_b2_cm,error_b3_cm,error_b4_cm,error_b5_ours_cm,error_b6_oracle_cm
cracker_box_yalehand0_clean,0,1.0682081453837395,1.0682081453837395,13.073059729685015,13.073059729685015,0.4697211226890389,0.4697211226890389,0.9983669025585193,0.9983669025585193,0.0,0.0,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.5,0,0,0,True,1,1.0682081453837395,0,0,0,309.8102421499789,4.382197745144367,314.19243989512324,1.0682081453837395,1.0682081453837395,1.0682081453837395,1.0682081453837395,1.0682081453837395,1.0682081453837395
cracker_box_yalehand0_clean,1,1.853480895428902,1.853480895428902,16.353985154299725,16.353985154299725,0.5876063007403262,0.5876063007403262,0.9983669025585193,0.9983669025585193,0.0,0.0,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.5,0,0,0,True,1,1.853480895428902,0,0,0,10.767464991658926,0.7105013355612755,11.477966327220201,1.853480895428902,1.8534808954289015,1.853480895428902,1.8534808954289013,1.8534808954289015,1.853480895428902
cracker_box_yalehand0_clean,2,2.617161783359773,2.6906157633433034,16.827166813664114,19.03292517502744,0.6046079380668818,0.6838618629554571,0.9983669025585193,0.9983669025585193,0.07345397998353054,2.2057583613633263,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.46926208603285463,0,0,0,True,1,2.617161783359773,0,0,0,8.928728755563498,0.7887431420385838,9.717471897602081,2.617161783359773,2.649854969151002,2.6906157633432994,2.617177292473753,2.6476483357181846,2.617161783359773
cracker_box_yalehand0_clean,3,3.410822573814101,3.3968103852418317,18.63620266801093,19.47776329436984,0.6696074385708839,0.6998451036927369,0.9983669025585193,0.9983669025585193,-0.01401218857226949,0.841560626358909,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.4889657342854254,0,0,0,True,1,3.3968103852418317,0,0,0,9.125825949013233,1.8798112869262695,11.005637235939503,3.410822573814101,3.3998993607800356,3.4680770695102052,3.410856454925795,3.398947755729835,3.3667195468208315
cracker_box_yalehand0_clean,4,4.398282646654574,4.34113197977435,21.925205125857108,20.992879811445572,0.7877828281867116,0.7542839455645829,0.9983669025585193,0.9983669025585193,-0.057150666880223966,-0.9323253144115355,MODE_2_UNCERTAINTY_FUSION,full,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,4.34113197977435,0,0,0,11.710119899362326,1.0507390834391117,12.760858982801437,4.398282646654574,4.366197388734453,4.334259104741356,4.398358389811633,4.360940460752316,4.282991539408195
cracker_box_yalehand0_clean,5,5.522452572279075,5.4560523275253185,21.206678435778905,22.323093645076426,0.7619658296780003,0.8020791479326079,0.9983669025585193,0.9983669025585193,-0.06640024475375661,1.1164152092975215,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.4871823070942281,0,0,0,True,1,5.4560523275253185,0,0,0,11.801103595644236,1.1422839015722275,12.943387497216463,5.522452572279075,5.4937572638443415,5.372554376319536,5.522580639513429,5.488483578502696,5.293761982751056
cracker_box_yalehand0_clean,6,6.3904496348632485,6.610821298283395,22.798121411353204,23.88661278547858,0.8191471167400427,0.858257118596037,0.9983669025585193,0.9983669025585193,0.22037166342014647,1.0884913741253754,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.48834709807427606,0,0,0,True,1,6.3904496348632485,0,0,0,12.059811968356371,1.0667829774320126,13.126594945788383,6.3904496348632485,6.502039988806008,6.576512577084906,6.4552646330481895,6.497506398355508,6.35493638620085
cracker_box_yalehand0_clean,7,7.125384634748778,7.485990601534474,23.133305637732686,23.282244708452144,0.8311904420501168,0.836541892204647,0.9983669025585193,0.9983669025585193,0.36060596678569556,0.14893907071945733,MODE_3_UNCERTAIN_FUSION,full,relative_quality_restart_v1_1_development,0.49839628184000095,0,0,0,True,1,7.125384634748778,0,0,0,11.065891943871975,1.1836839839816093,12.249575927853584,7.125384634748778,7.30414894438514,7.888349700754489,7.12557641538888,7.3008981364072305,7.125384634748778
cracker_box_yalehand0_clean,8,7.824951196510575,8.119991630734747,24.747450602669215,23.391154233989354,0.8891874221596168,0.8404550621636817,0.9983669025585193,0.9983669025585193,0.2950404342241715,-1.3562963686798604,MODE_2_UNCERTAINTY_FUSION,full,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,7.824951196510575,0,0,0,10.910306125879288,1.1256318539381027,12.03593797981739,7.824951196510575,7.972993479469646,9.264088813850483,7.832984019186089,8.000400403231513,7.824951196510575
cracker_box_yalehand0_clean,9,8.66196371624004,8.745038680082066,25.830204745351647,25.646941703887325,0.9280912826187055,0.9215065562146365,1.0,1.0,0.0830749638420265,-0.18326304146432193,MODE_2_UNCERTAINTY_FUSION,full,relative_quality_restart_v1_1_development,0.6,0,0,0,True,1,8.66196371624004,0,0,0,11.513842269778252,1.039803959429264,12.553646229207516,8.66196371624004,8.676972711245408,10.674064426138996,8.662239198387384,8.710127826555485,8.554900957181962
